Date,Ticker,Volatility_20d,RSI_14d
2019-07-29,BYDDY,0.016085416097344506,60.5995206573705
2019-07-30,BYDDY,0.01608996584101201,56.77259621967448
2019-07-31,BYDDY,0.015528662549716485,52.47131601831244
2019-08-01,BYDDY,0.01706678126099953,37.78939687053484
2019-08-02,BYDDY,0.016287990686319195,33.467249037667386
2019-08-05,BYDDY,0.018034323282893273,23.83444690911098
2019-08-06,BYDDY,0.01745326145104005,23.515730232399974
2019-08-07,BYDDY,0.018890462507558138,17.657307305325432
2019-08-08,BYDDY,0.019628316823677362,28.21479643205474
2019-08-09,BYDDY,0.01970173548959757,25.78716449080798
2019-08-12,BYDDY,0.01954606482004177,22.725224805718483
2019-08-13,BYDDY,0.01970063813063151,25.92987242790828
2019-08-14,BYDDY,0.019834234627781326,20.52745881271224
2019-08-15,BYDDY,0.019780990838398606,20.088439118573447
2019-08-16,BYDDY,0.01990267710559474,24.43946299531926
2019-08-19,BYDDY,0.02088734829615629,38.73480975098571
2019-08-20,BYDDY,0.019739640025981754,40.72556963207147
2019-08-21,BYDDY,0.01957387763111101,34.846479044429785
2019-08-22,BYDDY,0.021353631267299653,23.82350675958463
2019-08-23,BYDDY,0.020635862634670463,17.641894442532987
2019-08-26,BYDDY,0.021582172165455424,24.68813808916589
2019-08-27,BYDDY,0.021739422409648313,21.200123972578254
2019-08-28,BYDDY,0.021790511412020774,20.66117366970478
2019-08-29,BYDDY,0.023520694776152987,35.73975552379346
2019-08-30,BYDDY,0.025570833227955787,48.455905238725194
2019-09-03,BYDDY,0.02485918511902643,40.709872843374065
2019-09-04,BYDDY,0.024836906427205385,39.03015618938151
2019-09-05,BYDDY,0.02535730358346658,50.75346156017523
2019-09-06,BYDDY,0.024999109027186054,53.96340397467737
2019-09-09,BYDDY,0.02556644515539161,60.45299435108631
2019-09-10,BYDDY,0.025393192749581423,56.258993993844285
2019-09-11,BYDDY,0.025717019080296524,61.5724117343008
2019-09-12,BYDDY,0.02548621477085096,51.0315780495606
2019-09-13,BYDDY,0.0266258007553037,60.949204494019725
2019-09-16,BYDDY,0.026718413447960516,56.887222669384826
2019-09-17,BYDDY,0.026186851732616062,53.519891667368086
2019-09-18,BYDDY,0.026197606038238345,55.21902396647023
2019-09-19,BYDDY,0.02601063554792658,51.32227207079171
2019-09-20,BYDDY,0.024053087096289002,44.13484376879563
2019-09-23,BYDDY,0.021560630501870365,39.84274253017841
2019-09-24,BYDDY,0.02146636705405935,37.06967896837961
2019-09-25,BYDDY,0.02169061349716806,28.711148222966017
2019-09-26,BYDDY,0.02165568004171115,28.711148222966003
2019-09-27,BYDDY,0.02044666165587071,26.26427445763548
2019-09-30,BYDDY,0.018650420794309036,30.800719596092833
2019-10-01,BYDDY,0.017545192424227946,30.800719596092833
2019-10-02,BYDDY,0.01771546410080215,26.15847366552252
2019-10-03,BYDDY,0.015577290406091885,24.518355465072275
2019-10-04,BYDDY,0.01543820501320262,31.460096743200467
2019-10-07,BYDDY,0.014250168728281883,26.964026314433568
2019-10-08,BYDDY,0.014293058988820075,30.107314317011443
2019-10-09,BYDDY,0.01333169611964535,26.586427549075893
2019-10-10,BYDDY,0.01260620745843235,32.29643108997546
2019-10-11,BYDDY,0.010646537717575831,50.179069947144605
2019-10-14,BYDDY,0.010567066634692892,46.62668492962641
2019-10-15,BYDDY,0.010718749574040062,38.458174064134084
2019-10-16,BYDDY,0.010651767974673518,41.20097573176256
2019-10-17,BYDDY,0.010784870749636185,44.97404116934843
2019-10-18,BYDDY,0.010346981519054851,41.87367358085685
2019-10-21,BYDDY,0.010171749009059771,38.788245915301715
2019-10-22,BYDDY,0.010124190928638276,35.06241844041686
2019-10-23,BYDDY,0.008655875285882126,47.792696108328606
2019-10-24,BYDDY,0.008653443156522531,46.83004940393294
2019-10-25,BYDDY,0.008477653129123281,50.29677628183367
2019-10-28,BYDDY,0.010462641271525746,70.36343925513819
2019-10-29,BYDDY,0.011623769366496374,51.00359241678737
2019-10-30,BYDDY,0.013295134643709251,35.239463357823766
2019-10-31,BYDDY,0.0136644724988052,30.05343800122388
2019-11-01,BYDDY,0.014968711443632316,45.48263383683192
2019-11-04,BYDDY,0.014923220830527573,50.0586229839187
2019-11-05,BYDDY,0.01491448291544572,51.1107002025424
2019-11-06,BYDDY,0.01515780418718716,43.67810617456075
2019-11-07,BYDDY,0.017100808039623164,59.98468661450788
2019-11-08,BYDDY,0.016497616345558005,58.82840592817685
2019-11-11,BYDDY,0.016620227409563836,52.94226105441449
2019-11-12,BYDDY,0.016475779815515474,47.958892130983024
2019-11-13,BYDDY,0.01654057474762827,44.22309475853969
2019-11-14,BYDDY,0.016511464978980265,44.93032218648025
2019-11-15,BYDDY,0.016507250443666282,47.245258583916836
2019-11-18,BYDDY,0.016495991249538648,45.05969866505675
2019-11-19,BYDDY,0.016460491422429262,43.51098072369938
2019-11-20,BYDDY,0.016277193695782583,39.587331374293754
2019-11-21,BYDDY,0.016285820094110975,37.26089676134681
2019-11-22,BYDDY,0.016286603035319584,41.244972319095496
2019-11-25,BYDDY,0.015651774549492476,59.867815417097425
2019-11-26,BYDDY,0.014910055141848545,62.73656685702123
2019-11-27,BYDDY,0.01335261977500209,49.47379280972751
2019-11-29,BYDDY,0.014176488929779362,33.67597434580027
2019-12-02,BYDDY,0.012910922740825856,29.732267443296678
2019-12-03,BYDDY,0.012680901416580261,30.772075092755614
2019-12-04,BYDDY,0.013271658264476974,44.88226663152606
2019-12-05,BYDDY,0.012990828364975386,40.44346304107829
2019-12-06,BYDDY,0.009942597185582292,35.26886587585287
2019-12-09,BYDDY,0.010006373435451741,37.32498077788623
2019-12-10,BYDDY,0.009858162723983434,35.379887314736735
2019-12-11,BYDDY,0.010728997911662506,51.80248154946659
2019-12-12,BYDDY,0.01063088600907987,50.924096288893544
2019-12-13,BYDDY,0.010868871977941692,58.271841817463155
2019-12-16,BYDDY,0.011577584257002546,68.53826234211283
2019-12-17,BYDDY,0.012074273063866083,75.17207294642125
2019-12-18,BYDDY,0.01398766693727945,51.62329247124616
2019-12-19,BYDDY,0.014036003905200958,47.60787661942367
2019-12-20,BYDDY,0.014020223724734987,47.00549410411024
2019-12-23,BYDDY,0.014228523714688333,40.49842632714531
2019-12-24,BYDDY,0.013540935430464444,45.9885061601628
2019-12-26,BYDDY,0.013568257332961927,49.805141849513
2019-12-27,BYDDY,0.013280562313637185,50.61069682565056
2019-12-30,BYDDY,0.013273009592082375,66.66006074135338
2019-12-31,BYDDY,0.013047601555565804,70.10877531454334
2020-01-02,BYDDY,0.01347161306430202,76.43645835656876
2020-01-03,BYDDY,0.013481541340656862,67.30331352361526
2020-01-06,BYDDY,0.013550146020133026,59.87409000571486
2020-01-07,BYDDY,0.013486899499743148,53.785101090374596
2020-01-08,BYDDY,0.013499025450056988,56.942857217276874
2020-01-09,BYDDY,0.0134359244563229,57.611453884154834
2020-01-10,BYDDY,0.012944005637709503,58.3569684729112
2020-01-13,BYDDY,0.03605591233176719,89.75803368215601
2020-01-14,BYDDY,0.036060814012954766,90.20933175019813
2020-01-15,BYDDY,0.03604796378626802,91.26422727277424
2020-01-16,BYDDY,0.03613628703461013,88.37310362510436
2020-01-17,BYDDY,0.0366973766211072,92.30893117568341
2020-01-21,BYDDY,0.039197372237499715,68.29948081987095
2020-01-22,BYDDY,0.03927863936244471,72.60591167141112
2020-01-23,BYDDY,0.03918311639622062,69.3137023666863
2020-01-24,BYDDY,0.03977936907102215,62.1587033101379
2020-01-27,BYDDY,0.04209279562578519,47.11068069691063
2020-01-28,BYDDY,0.04205863473368198,49.72873677052813
2020-01-29,BYDDY,0.04234183299698987,44.21829299121343
2020-01-30,BYDDY,0.04277449307051183,39.39160941808125
2020-01-31,BYDDY,0.04344491391493647,33.05597139277859
2020-02-03,BYDDY,0.0435003359327344,39.47457461682213
2020-02-04,BYDDY,0.04782030240661494,61.03023154949251
2020-02-05,BYDDY,0.047745301471115796,64.92219365668713
2020-02-06,BYDDY,0.047833642075139494,63.832589318053934
2020-02-07,BYDDY,0.04862344062127294,54.582419183433
2020-02-10,BYDDY,0.04863503775862151,58.723408672790704
2020-02-11,BYDDY,0.035112454032599376,56.4606535257001
2020-02-12,BYDDY,0.03520097960855603,60.01615451333744
2020-02-13,BYDDY,0.035240303026151706,53.97660281529177
2020-02-14,BYDDY,0.03556690191241012,46.82294793818279
2020-02-18,BYDDY,0.03337518263989708,55.75423016012727
2020-02-19,BYDDY,0.03405189801001356,68.64394419367214
2020-02-20,BYDDY,0.038683849533310076,79.41730715227251
2020-02-21,BYDDY,0.038595702953923665,78.27841922811781
2020-02-24,BYDDY,0.04359554704918412,52.89712965254646
2020-02-25,BYDDY,0.04270095388036038,60.21176280973155
2020-02-26,BYDDY,0.04303572327928314,64.75435163224395
2020-02-27,BYDDY,0.04429518460813756,54.14263965564851
2020-02-28,BYDDY,0.044917319671509186,47.514714895701665
2020-03-02,BYDDY,0.044114015871644215,52.440985342038346
2020-03-03,BYDDY,0.04409785966206884,55.643544012060616
2020-03-04,BYDDY,0.03952975460614684,53.381200399214116
2020-03-05,BYDDY,0.03946734134150555,50.23872618982184
2020-03-06,BYDDY,0.040500213982475906,41.88211121145267
2020-03-09,BYDDY,0.0433578129543728,30.810211587213118
2020-03-10,BYDDY,0.04398795210402136,39.41970238730959
2020-03-11,BYDDY,0.04495937153550547,33.74719880286328
2020-03-12,BYDDY,0.049217336919194964,24.881961853147715
2020-03-13,BYDDY,0.05326644715210708,39.91228531075195
2020-03-16,BYDDY,0.05787786558637728,30.539079849131014
2020-03-17,BYDDY,0.05793584308799972,35.200751491893726
2020-03-18,BYDDY,0.05824314260097014,28.928396778918
2020-03-19,BYDDY,0.05333264661785985,29.27469079392438
2020-03-20,BYDDY,0.05323583569460573,28.31961232119602
2020-03-23,BYDDY,0.051049144177922993,25.445930411503213
2020-03-24,BYDDY,0.05309141397937057,38.29062939030526
2020-03-25,BYDDY,0.05435147928113172,46.729429134103114
2020-03-26,BYDDY,0.054643538120323375,51.391542780296255
2020-03-27,BYDDY,0.055618579940411327,42.64079041858546
2020-03-30,BYDDY,0.056737187560417505,50.244119310891726
2020-03-31,BYDDY,0.05788662645696897,56.72752052549549
2020-04-01,BYDDY,0.06158395883687367,42.48746772038038
2020-04-02,BYDDY,0.06421418311089441,51.092831423724554
2020-04-03,BYDDY,0.06389724367659737,48.63825215721888
2020-04-06,BYDDY,0.06245058793983839,52.77185505046931
2020-04-07,BYDDY,0.061995164002684275,55.525133259372424
2020-04-08,BYDDY,0.06134391866320415,54.07032794844192
2020-04-09,BYDDY,0.05742298965620262,53.06761647597255
2020-04-13,BYDDY,0.05411378958344906,50.68161201749464
2020-04-14,BYDDY,0.05047427281954032,62.657222462346624
2020-04-15,BYDDY,0.05015688156970168,63.11315873060193
2020-04-16,BYDDY,0.04593619072694597,68.94635564734965
2020-04-17,BYDDY,0.04594056251341954,69.22717919047437
2020-04-20,BYDDY,0.045898688258858206,64.83109897198449
2020-04-21,BYDDY,0.046693858361147283,48.859105742500454
2020-04-22,BYDDY,0.0446441373629605,56.163909597757836
2020-04-23,BYDDY,0.043363307140163794,59.319070399813384
2020-04-24,BYDDY,0.04298916079228361,61.70436890335404
2020-04-27,BYDDY,0.039957924912112336,65.23265248091244
2020-04-28,BYDDY,0.03916420403366497,71.60514506404351
2020-04-29,BYDDY,0.04072713815742349,80.65089460848878
2020-04-30,BYDDY,0.03224115384511185,71.84760483126833
2020-05-01,BYDDY,0.031146496094899567,60.66058817850904
2020-05-04,BYDDY,0.030505750541034635,63.97557883520497
2020-05-05,BYDDY,0.03016780789685824,66.60417862501006
2020-05-06,BYDDY,0.030089825787017528,67.72314837439492
2020-05-07,BYDDY,0.030842234322432435,57.823093140692734
2020-05-08,BYDDY,0.03070102485960195,59.1564695299662
2020-05-11,BYDDY,0.03194220174240599,47.123580667607726
2020-05-12,BYDDY,0.02875089718916015,46.60279645724245
2020-05-13,BYDDY,0.02902546865232897,42.28823047375204
2020-05-14,BYDDY,0.02913859136717466,33.200281739305225
2020-05-15,BYDDY,0.029211280724761774,37.00999641150081
2020-05-18,BYDDY,0.029225336794625887,42.6689886648654
2020-05-19,BYDDY,0.02662628246951849,50.23495915671394
2020-05-20,BYDDY,0.026002196769960517,56.01898528334359
2020-05-21,BYDDY,0.02744899124858637,42.74429808603134
2020-05-22,BYDDY,0.028651011200667605,33.89718145809883
2020-05-26,BYDDY,0.03109248891325965,50.712608118252454
2020-05-27,BYDDY,0.030476644533870573,45.38417277178972
2020-05-28,BYDDY,0.025283170285748946,47.249371379558525
2020-05-29,BYDDY,0.02496128188243365,46.72334610704273
2020-06-01,BYDDY,0.027670069590739584,62.7531767972825
2020-06-02,BYDDY,0.029005152993412497,70.53866574029935
2020-06-03,BYDDY,0.02886450207929069,70.81468170378682
2020-06-04,BYDDY,0.028863706118999292,71.87879221250978
2020-06-05,BYDDY,0.030244233619182173,79.77804784366089
2020-06-08,BYDDY,0.030618184511622598,82.78287512859185
2020-06-09,BYDDY,0.029389210457703336,77.11630967997883
2020-06-10,BYDDY,0.029325531654348837,78.89441989373796
2020-06-11,BYDDY,0.029365661252480163,70.94389281445905
2020-06-12,BYDDY,0.028118907993525316,63.2247016808569
2020-06-15,BYDDY,0.029913093831300756,74.29102605519228
2020-06-16,BYDDY,0.03010863104270634,72.201935139379
2020-06-17,BYDDY,0.030135354243045878,75.97037452001359
2020-06-18,BYDDY,0.0314092473953814,82.62454447782558
2020-06-19,BYDDY,0.02919329940809784,84.75179488002786
2020-06-22,BYDDY,0.026517442646912873,85.90771193585032
2020-06-23,BYDDY,0.025007064070644906,87.21261644178819
2020-06-24,BYDDY,0.023919199897863397,85.47309505791955
2020-06-25,BYDDY,0.024314742029701637,81.57346378932402
2020-06-26,BYDDY,0.024864544716272412,72.39044769997966
2020-06-29,BYDDY,0.0226931168577806,73.42597083057396
2020-06-30,BYDDY,0.021587448749863236,75.0458242268131
2020-07-01,BYDDY,0.021482479456738948,77.97239090239228
2020-07-02,BYDDY,0.021713213712247558,74.41825839372278
2020-07-06,BYDDY,0.04965626843631395,93.41342391689915
2020-07-07,BYDDY,0.05040716243568198,84.6008706328244
2020-07-08,BYDDY,0.050261252746116994,87.21107231764256
2020-07-09,BYDDY,0.05049536890735128,85.64773500903325
2020-07-10,BYDDY,0.050207994800023685,88.52895569988733
2020-07-13,BYDDY,0.05567000504355095,93.42241861657811
2020-07-14,BYDDY,0.0605634573920029,69.86618282290826
2020-07-15,BYDDY,0.06128782855678123,64.26679214962867
2020-07-16,BYDDY,0.06771323855055113,47.255475879053506
2020-07-17,BYDDY,0.06723936699753075,47.25547587905352
2020-07-20,BYDDY,0.07230255532076313,61.77631530429609
2020-07-21,BYDDY,0.0726190241701809,59.601055699216175
2020-07-22,BYDDY,0.07376433857361553,52.91277252195868
2020-07-23,BYDDY,0.07403294079263395,58.649365756915074
2020-07-24,BYDDY,0.0761811356348484,48.4987407141173
2020-07-27,BYDDY,0.07607144427253833,47.71654349222681
2020-07-28,BYDDY,0.07604416808573264,49.427707112339306
2020-07-29,BYDDY,0.07613101605904968,54.57415918556275
2020-07-30,BYDDY,0.07707124126851636,47.50819033588294
2020-07-31,BYDDY,0.07698568414477994,49.10875558978494
2020-08-03,BYDDY,0.0610593191167722,53.31757787554327
2020-08-04,BYDDY,0.06131492047045101,60.49022077750771
2020-08-05,BYDDY,0.06077175394171698,61.19577772422136
2020-08-06,BYDDY,0.060775489570581265,63.80612962153627
2020-08-07,BYDDY,0.06031982777698183,56.869615815738136
2020-08-10,BYDDY,0.0513244433324515,51.179373733793696
2020-08-11,BYDDY,0.0481908225951141,46.00434439535991
2020-08-12,BYDDY,0.04786458970455872,44.23857123672305
2020-08-13,BYDDY,0.041056989894898484,39.890026172238414
2020-08-14,BYDDY,0.04105184291518757,40.730366271258525
2020-08-17,BYDDY,0.02800209262470503,39.00031596379479
2020-08-18,BYDDY,0.028155077933221147,33.4811515753963
2020-08-19,BYDDY,0.026734364197742153,34.35029407045566
2020-08-20,BYDDY,0.02421298267416517,30.79113188459793
2020-08-21,BYDDY,0.019405482696657397,29.41499108936698
2020-08-24,BYDDY,0.019735041060887182,38.87163965545486
2020-08-25,BYDDY,0.0216165871172008,56.889693464592455
2020-08-26,BYDDY,0.023593962187560227,70.59123865761748
2020-08-27,BYDDY,0.02157064105801334,70.91127817722743
2020-08-28,BYDDY,0.021750518085540464,74.53494417941573
2020-08-31,BYDDY,0.02144878870033338,76.96912617547149
2020-09-01,BYDDY,0.026489118231270054,86.77280242120916
2020-09-02,BYDDY,0.026546707477721202,85.52273854021998
2020-09-03,BYDDY,0.029640918514489516,60.84320795120713
2020-09-04,BYDDY,0.029212184837240786,58.450301812210306
2020-09-08,BYDDY,0.028814065576306527,56.5678803535202
2020-09-09,BYDDY,0.028381503773182243,54.89873294314487
2020-09-10,BYDDY,0.02827775662130817,55.23738265900055
2020-09-11,BYDDY,0.03131867289903388,72.50745136641528
2020-09-14,BYDDY,0.03131730452680953,72.92307768060121
2020-09-15,BYDDY,0.04054615555971284,86.30330978528846
2020-09-16,BYDDY,0.04043645258393711,89.17023949334873
2020-09-17,BYDDY,0.041701412626624405,91.9067663494244
2020-09-18,BYDDY,0.04124100682196404,91.9067663494244
2020-09-21,BYDDY,0.04564442415524465,67.92559220098406
2020-09-22,BYDDY,0.04687602187761976,74.98400982885134
2020-09-23,BYDDY,0.04741083157395593,70.76774026782141
2020-09-24,BYDDY,0.04747671968364245,65.69371485025201
2020-09-25,BYDDY,0.04796902840534291,60.95355171956744
2020-09-28,BYDDY,0.04802642332302429,65.2062835936074
2020-09-29,BYDDY,0.048306348444447623,70.92534993673826
2020-09-30,BYDDY,0.05322413230041253,82.59866015464436
2020-10-01,BYDDY,0.05301556695628688,84.46392426598608
2020-10-02,BYDDY,0.051548318238985716,74.4224708365517
2020-10-05,BYDDY,0.05122959067854397,75.05609915596297
2020-10-06,BYDDY,0.052289961566110134,65.6702882240699
2020-10-07,BYDDY,0.05197072937249146,67.63184868505543
2020-10-08,BYDDY,0.05197541067455227,73.80079365324949
2020-10-09,BYDDY,0.05190951008958865,66.4022527952028
2020-10-12,BYDDY,0.05173322782957045,69.88567477149505
2020-10-13,BYDDY,0.04556205758483099,71.32981193306652
2020-10-14,BYDDY,0.044853951495853764,75.19074329294085
2020-10-15,BYDDY,0.04298727577854209,77.37792215762263
2020-10-16,BYDDY,0.044640702005285374,60.809055148332305
2020-10-19,BYDDY,0.04174177699154499,52.958334734887174
2020-10-20,BYDDY,0.04413196932934943,69.04602619261334
2020-10-21,BYDDY,0.0436822763648495,69.76784596871431
2020-10-22,BYDDY,0.04389840241563973,76.3887009149155
2020-10-23,BYDDY,0.046496134314413885,59.58345359017944
2020-10-26,BYDDY,0.04761628506625063,52.68484146916241
2020-10-27,BYDDY,0.048510595566693154,62.13601570664297
2020-10-28,BYDDY,0.03938352613806024,62.81994384126031
2020-10-29,BYDDY,0.047060264529333845,76.18955518103695
2020-10-30,BYDDY,0.0464982262309342,70.98098479457303
2020-11-02,BYDDY,0.0501161729236317,79.04256550295281
2020-11-03,BYDDY,0.049103942491903425,77.9046086685808
2020-11-04,BYDDY,0.049167427130187694,80.43272797176893
2020-11-05,BYDDY,0.054641067189505545,87.42765529562908
2020-11-06,BYDDY,0.054255029477530935,83.40434367785888
2020-11-09,BYDDY,0.05470866378359652,81.09525470245723
2020-11-10,BYDDY,0.06167286024735574,55.6039695812495
