Date,Ticker,momentum_20d,momentum_60d,volatility_20d,rsi_14d,future_return,target_rank
2019-04-02,NIO,-0.4694881941500716,-0.15251576205436435,0.9504305763060605,39.11678288592632,-0.13172542778000274,0.2222222222222222
2019-04-02,STLA,0.05184157310231252,0.028685668680663357,0.33097740697220424,65.9343250409677,0.024650144440577115,0.5555555555555556
2019-04-02,TM,0.020209786302022525,0.007683990296281973,0.13470946631392106,56.20023995940071,0.018814491529887345,0.4444444444444444
2019-04-02,TSLA,0.033774429238672354,-0.10012905178011311,0.36894589759639984,59.77069409054651,-0.1814397286691759,0.1111111111111111
2019-04-02,VWAGY,-0.04093237208850786,0.05305864995947318,0.25254123039833076,60.97819541616762,0.043272109646509405,0.7777777777777778
2019-04-03,BYDDY,0.015961924093558233,0.04344273835726842,0.3054683618457163,62.26433922713627,0.0636294448432766,0.7777777777777778
2019-04-03,F,0.06410287776915591,0.12051356122559387,0.24711980313341364,73.07355085844691,0.1506991870352854,1.0
2019-04-03,GM,0.002611837526213856,0.12837603257713615,0.2130370156868539,66.14526912133972,-0.0036467673822988544,0.4444444444444444
2019-04-03,HMC,0.025932958275534768,0.019294855318838566,0.1653526159200025,70.97349296105682,-0.01279322670903682,0.3333333333333333
2019-04-03,NIO,-0.337078677771674,-0.18307693188007057,0.6630896841108188,36.75197587100414,-0.1111111410443919,0.2222222222222222
2019-04-03,STLA,0.013183763521503966,0.012516295028345725,0.3089263646598945,63.89181308799322,0.023898664322787644,0.6666666666666666
2019-04-03,TM,0.026191055756149773,-0.0017313337473744417,0.1343492451807659,58.89854193764564,0.012554640246669191,0.5555555555555556
2019-04-03,TSLA,0.056364035956255165,-0.12882136296442825,0.37467889305831537,65.57164279346267,-0.16349685411018722,0.1111111111111111
2019-04-03,VWAGY,-0.018645892687915944,0.05313387406042258,0.2571049886561003,66.73146488843481,0.06693967405275325,0.8888888888888888
2019-04-04,BYDDY,0.03040053935348408,0.0023346980820082575,0.3075357314070496,66.68587083801131,0.0636643633142766,0.7777777777777778
2019-04-04,F,0.08962256090286536,0.12317509866756393,0.24246817301868748,76.53050508570078,0.14469735583238652,1.0
2019-04-04,GM,0.019716270930443702,0.12539383788629577,0.21440928919670213,70.96289654498992,0.0002578277110498739,0.4444444444444444
2019-04-04,HMC,0.05753103072150556,0.006288314983986076,0.14870979054570652,75.84541258046679,-0.016877786874850975,0.3333333333333333
2019-04-04,NIO,-0.2454161086752885,-0.16406252735760019,0.5646210102421129,38.883588729064655,-0.061682229829631896,0.1111111111111111
2019-04-04,STLA,0.045640129007347374,0.000651912056668813,0.2833659278127592,62.991242200192886,0.08112955418839407,0.8888888888888888
2019-04-04,TM,0.041282862918097685,-0.0018804762143698195,0.13339667243487183,64.89869088961886,0.012860442468249023,0.5555555555555556
2019-04-04,TSLA,-0.03185221940557459,-0.20149100801854258,0.48202419599715257,39.16544552559597,-0.047613629188204776,0.2222222222222222
2019-04-04,VWAGY,0.012302342365986485,0.05083936625247354,0.2487343671102878,70.47219337341585,0.06134262406097002,0.6666666666666666
2019-04-05,BYDDY,0.07493780838806252,0.04112920386142549,0.26697635832680666,67.5630031631402,0.018590084528936845,0.6666666666666666
2019-04-05,F,0.09857468440899564,0.07926002716147562,0.23904744767662256,76.8423794937759,0.13906635852798255,1.0
2019-04-05,GM,0.025006380343238543,0.1178635423714911,0.21443576360300903,72.64702484155198,-0.021828289004446777,0.4444444444444444
2019-04-05,HMC,0.059858425980315655,-0.001074066917788996,0.14799418146212687,76.00040227070278,-0.025659115002006683,0.3333333333333333
2019-04-05,NIO,-0.24079317606847495,-0.1915535383114556,0.5663425526890922,39.47204693781123,-0.0895522401337635,0.1111111111111111
2019-04-05,STLA,0.07371338500276026,-0.020925933916533968,0.2703525419484653,65.51520121327744,0.06262897697886038,0.8888888888888888
2019-04-05,TM,0.041033241182614866,-0.0030912382099343994,0.13335272642198182,67.39970035594634,0.003590551912718176,0.5555555555555556
2019-04-05,TSLA,-0.03230799081661395,-0.18778242703284287,0.4816483150547486,46.581923407736156,-0.07135586114799475,0.2222222222222222
2019-04-05,VWAGY,-0.0029411900598299567,-0.0005894539459194714,0.25811566708341727,56.62006364460407,0.0613569590368066,0.7777777777777778
2019-04-08,BYDDY,0.08319501128715312,0.07072365508090717,0.2672544301280894,70.81379163366417,-0.021505543164404006,0.4444444444444444
2019-04-08,F,0.08013942954719777,0.09135185691400083,0.22973058738723376,78.49128796210577,0.13403491981641658,1.0
2019-04-08,GM,0.011393288718048122,0.13583777617675308,0.20691617066387946,74.037195645492,-0.013569036130427592,0.5555555555555556
2019-04-08,HMC,0.03746071642183213,-0.014627731078294959,0.14622230987131146,65.7772349746784,-0.02266283877621922,0.3333333333333333
2019-04-08,NIO,-0.19575112776688552,-0.20420415733278197,0.5298836286487865,37.00537499965293,-0.08679245690426896,0.2222222222222222
2019-04-08,STLA,0.09583328230593846,-0.01436616057602158,0.27782962890636803,73.41761248705636,0.009894115311010143,0.8888888888888888
2019-04-08,TM,0.026106090683041483,-0.01807372534444518,0.1287645396283702,63.969815124692644,0.0021268698638188255,0.6666666666666666
2019-04-08,TSLA,-0.060910226603206,-0.20804705755510544,0.47266463341016596,45.029248197126456,-0.09568079780233218,0.1111111111111111
2019-04-08,VWAGY,0.021854539452945687,0.025488893799667123,0.26769546013464757,65.03156420640188,0.0034683928700698363,0.7777777777777778
2019-04-09,BYDDY,0.08347091470478696,0.08257666242897854,0.26728799116627383,73.33648868253351,-0.035087834578380606,0.4444444444444444
2019-04-09,F,0.07467895165267824,0.06240958472243485,0.23290338514784165,68.37890181664947,0.14070433004607752,1.0
2019-04-09,GM,0.006214462798385778,0.055558235036271775,0.2079247447834944,67.44556692728219,-0.016726383383553922,0.5555555555555556
2019-04-09,HMC,0.03497853492936631,-0.03326560996833505,0.14757755463924904,58.821234475242946,-0.047364660369621725,0.3333333333333333
2019-04-09,NIO,-0.20500782005493556,-0.22913508253696468,0.5369209334525816,29.267416290622194,-0.10039365348506013,0.2222222222222222
2019-04-09,STLA,0.07177386355862159,-0.04489529102672618,0.2871398988586257,61.46727947839874,0.022782311368502173,0.7777777777777778
2019-04-09,TM,0.027787181419154372,-0.0240663279066351,0.12814893044995337,61.79285588181009,-0.002457825244273071,0.6666666666666666
2019-04-09,TSLA,-0.038996380305225564,-0.2158325641680735,0.46463426827771054,44.170200220629184,-0.10087767038274309,0.1111111111111111
2019-04-09,VWAGY,0.017894332443394445,0.024309796969449682,0.27011575586034114,56.53826962346622,0.026076846049805757,0.8888888888888888
2019-04-10,BYDDY,0.11799156866610283,0.1668125772548894,0.2647730215948047,79.12086469014773,-0.06736511185569538,0.4444444444444444
2019-04-10,F,0.09378659408321677,0.05590010846979432,0.23293258227307867,73.60961065240198,0.11078620225554481,1.0
2019-04-10,GM,0.011597872863039926,0.052562987550984985,0.2102508071315345,72.87844298245071,-0.042547875288958203,0.5555555555555556
2019-04-10,HMC,0.033815771359903435,-0.037494061812254786,0.14758785268144595,59.74231789523478,-0.07435080082029655,0.3333333333333333
2019-04-10,NIO,-0.2266462437245348,-0.25735293395791514,0.5233184968441459,28.33517240069628,-0.08910896417942749,0.2222222222222222
2019-04-10,STLA,0.09331461706956001,-0.028465513107747253,0.28423871518952265,65.83106881867639,-0.01628410263671687,0.7777777777777778
2019-04-10,TM,0.02405498568995923,-0.02560011185585287,0.1275828609293899,62.76742178815148,-0.02340809846575731,0.6666666666666666
2019-04-10,TSLA,-0.04464288896783364,-0.17446174224492939,0.4614615699026757,48.90884532406889,-0.12345139328485577,0.1111111111111111
2019-04-10,VWAGY,0.009444971607469821,0.014836690485640958,0.2678705671044798,57.49233982646327,0.028655019757668265,0.8888888888888888
2019-04-11,BYDDY,0.09468453968562951,0.1313305756275276,0.27323586591940596,67.03886939353845,-0.04476518503042315,0.4444444444444444
2019-04-11,F,0.11652823895521913,0.08072287334994299,0.22227076808380297,75.90881139240712,0.12316532549285042,1.0
2019-04-11,GM,0.03418363253037482,0.05779780098615994,0.19579485371174904,73.9089780393727,-0.036613029655077844,0.5555555555555556
2019-04-11,HMC,0.026954550945764044,-0.05048577340495908,0.1541980074264044,45.31799969352571,-0.059480891997954255,0.3333333333333333
2019-04-11,NIO,-0.1691542198070557,-0.2653958793579646,0.46486266891178435,27.011489993610766,-0.08982041228423832,0.2222222222222222
2019-04-11,STLA,0.10515154669345805,-0.047445409699221286,0.2777950704628367,63.86736715689185,-0.016444223466719587,0.6666666666666666
2019-04-11,TM,0.028377162100484465,-0.04149504395680603,0.12194543175072695,49.051159559036144,-0.014623251293847672,0.7777777777777778
2019-04-11,TSLA,-0.07428614786799237,-0.22068344416893482,0.4698505668191683,40.77350726403311,-0.10766706612126531,0.1111111111111111
2019-04-11,VWAGY,0.04761909771987738,0.031760186161970516,0.26104349641419655,64.65436332457256,-0.012082994174928197,0.8888888888888888
2019-04-12,BYDDY,0.06672078414385774,0.12840162532983523,0.25189157360853554,69.70758914911352,-0.08892248674314307,0.4444444444444444
2019-04-12,F,0.12099608824321817,0.15978650620697055,0.22195084603765539,78.109209363559,0.08377911544856897,1.0
2019-04-12,GM,0.04307866854023068,0.06461624947926992,0.1977602477925243,78.4061931168398,-0.07932528404585826,0.5555555555555556
2019-04-12,HMC,0.02459027366622757,-0.04693299821756847,0.15300083716077928,51.52291955349643,-0.08921529495615099,0.3333333333333333
2019-04-12,NIO,-0.12609461685090728,-0.2563338684426897,0.4345402355870809,26.302590404377653,-0.1322645045461026,0.2222222222222222
2019-04-12,STLA,0.12064136451570251,-0.027239850494224616,0.28684279299452337,73.29038693149117,-0.06628084332808659,0.6666666666666666
2019-04-12,TM,0.02883079649521414,-0.025942958790633797,0.12240883250965871,60.832882843915726,-0.03382353540204952,0.8888888888888888
2019-04-12,TSLA,-0.02806519928999507,-0.22641237225228528,0.43631305966757117,40.04911832049337,-0.15199849991337844,0.1111111111111111
2019-04-12,VWAGY,0.06122478379247909,0.06122478379247909,0.2662635592012396,70.74757084811334,-0.05203618774087415,0.7777777777777778
2019-04-15,BYDDY,0.04724405581181257,0.1928255678809656,0.24321254964409467,70.62241095210429,-0.06992493604705763,0.3333333333333333
2019-04-15,F,0.08868137360952,0.1354714705666873,0.22737113027809344,64.51119221026765,0.1151422066546608,1.0
2019-04-15,GM,0.041864224899458735,0.04450361590448626,0.1981572421841761,73.05344450971953,-0.06393739176532032,0.4444444444444444
2019-04-15,HMC,0.021952915278516505,-0.04585440192852186,0.15249598437873152,53.664068570595724,-0.08401835878875197,0.2222222222222222
2019-04-15,NIO,-0.17391304347826086,-0.3024963230673303,0.45558199379492625,19.292264723110875,-0.016842089201274724,0.8888888888888888
2019-04-15,STLA,0.11355823653969321,-0.02647424840793211,0.28555436343039303,75.28563044831463,-0.06357517742739527,0.5555555555555556
2019-04-15,TM,0.020584217333095678,-0.023614900756445456,0.12304946524163048,56.100173390849065,-0.023776384687689278,0.7777777777777778
2019-04-15,TSLA,-0.011540276948811212,-0.23301945637349697,0.42988916837800983,38.59851906264639,-0.12790001048261257,0.1111111111111111
2019-04-15,VWAGY,0.06372835584842584,0.07376905246584786,0.2669522487486656,73.86645034949919,-0.05767079606925596,0.6666666666666666
2019-04-16,BYDDY,0.04897304349152298,0.17626188656021968,0.24278205240466932,69.01875054248276,-0.06249969942388922,0.3333333333333333
2019-04-16,F,0.07586204427336196,0.10991408971959316,0.2237608355129117,66.20815813770557,0.12459437587601574,1.0
2019-04-16,GM,0.03632069262425097,0.03738898184955586,0.19709165118790023,74.35209522206746,-0.057740710191973466,0.5555555555555556
2019-04-16,HMC,0.017518931902114288,-0.052230429800746325,0.1517833140579753,54.43830426832506,-0.07717047233183794,0.2222222222222222
2019-04-16,NIO,-0.2533557414793761,-0.33681076244910957,0.4605386194458084,13.935337252686537,0.05842702023054058,0.8888888888888888
2019-04-16,STLA,0.08802138244353985,-0.020262246785609617,0.25877380343040474,79.46854323847906,-0.06120003744672298,0.4444444444444444
2019-04-16,TM,0.016871192236722843,-0.028719576594071206,0.12341746303726672,53.63662649375032,-0.00911704962812021,0.7777777777777778
2019-04-16,TSLA,0.02202122336302792,-0.09561302569023622,0.43887615664209406,49.7120408120956,-0.15148527545560397,0.1111111111111111
2019-04-16,VWAGY,0.0485042276648493,0.07954557416325181,0.2556961648507188,76.87006227586527,-0.031827134402320434,0.6666666666666666
2019-04-17,BYDDY,0.1541466844480084,0.31814080114191534,0.4546864343715288,89.40967218635659,-0.15661022724663787,0.2222222222222222
2019-04-17,F,0.11633363376967032,0.1371181794403744,0.20529363741253617,73.12726033668952,0.11229939624815932,1.0
2019-04-17,GM,0.08081061722591731,0.05863331297572083,0.14821486732062802,78.69637763061453,-0.06526630867792949,0.6666666666666666
2019-04-17,HMC,0.03963013793720327,-0.032590795467710265,0.1516586957540115,65.68304972909436,-0.09036370656094905,0.3333333333333333
2019-04-17,NIO,-0.2153845765103165,-0.30136985804260596,0.4875587473662373,25.129660261911184,0.015250477668230955,0.8888888888888888
2019-04-17,STLA,0.1219674125303245,0.009090777577478226,0.24643808686661894,82.26575657946174,-0.06926981919332409,0.5555555555555556
2019-04-17,TM,0.036851553041152174,0.003883640976490188,0.13921011749677892,69.82744913977007,-0.03368776657378436,0.7777777777777778
2019-04-17,TSLA,-0.008662228107396697,-0.09263342084919324,0.432454118935222,46.73369509497902,-0.15816837155765884,0.1111111111111111
2019-04-17,VWAGY,0.09465030886789494,0.13536595781780614,0.26943229156694964,83.45317692377742,-0.07699650759058274,0.4444444444444444
2019-04-18,BYDDY,0.1271445828902351,0.2609072547107436,0.465233443724256,77.41196858060682,-0.16608994850394188,0.2222222222222222
2019-04-18,F,0.09896419383132482,0.16503304783106754,0.19690214943990575,75.21829601253634,0.09477276399898371,1.0
2019-04-18,GM,0.07898251669045298,0.08043382308252056,0.14749292129916589,82.0008699252846,-0.0818856486093773,0.5555555555555556
2019-04-18,HMC,0.052150611551070813,-0.00674104807846676,0.16296744852983422,76.50585546148285,-0.1125345464069496,0.3333333333333333
2019-04-18,NIO,-0.17979454851034116,-0.2687023171955628,0.5248107285471949,38.34778973140966,-0.07724423559618288,0.6666666666666666
2019-04-18,STLA,0.0986665988973392,0.01228486980007526,0.2521065874153199,72.97859961825031,-0.058399086165520475,0.7777777777777778
2019-04-18,TM,0.03918962472043974,0.02196458380088906,0.1404296840995554,74.57589969564465,-0.05401088470198967,0.8888888888888888
2019-04-18,TSLA,-0.002773528030184269,-0.04982789990329284,0.43326248511881,50.026123611442614,-0.2277317686736301,0.1111111111111111
2019-04-18,VWAGY,0.11620970064918268,0.1427701334150273,0.26071990446394494,84.43933430412231,-0.08462278909808052,0.4444444444444444
2019-04-22,BYDDY,0.12509741609151837,0.22468086698555423,0.46572882274332505,75.08678530757985,-0.1848504356142533,0.2222222222222222
2019-04-22,F,0.11241190835535142,0.12389595341270287,0.18317884910600352,69.02130886922566,0.09946544632316678,1.0
2019-04-22,GM,0.08397356756808816,0.04538806614597313,0.13650375675444923,56.092797825169846,-0.06405049566100607,0.6666666666666666
2019-04-22,HMC,0.04722846340717912,-0.03615385981333674,0.16978100300959628,56.64305514675552,-0.09947092432349758,0.4444444444444444
2019-04-22,NIO,-0.1494661375188211,-0.2735561906942836,0.5144235349884967,37.96114944105325,-0.11087870011403189,0.3333333333333333
2019-04-22,STLA,0.13931052596728444,0.001819452576270475,0.208478860410206,73.78222929992548,-0.061310932698786735,0.7777777777777778
2019-04-22,TM,0.03277329509410243,0.010827997602011363,0.14428551633409004,63.84172813791937,-0.04872753105650718,0.8888888888888888
2019-04-22,TSLA,-0.006728860815706894,-0.09865872189975611,0.43754020693664064,36.53538239947811,-0.2184205127780745,0.1111111111111111
2019-04-22,VWAGY,0.16511478321575024,0.12327953056696805,0.19855095777104906,84.81895870822504,-0.09812911417614956,0.5555555555555556
2019-04-23,BYDDY,0.11899163944265445,0.18828462699712212,0.46827948608822545,67.6613243251438,-0.16197216613545784,0.2222222222222222
2019-04-23,F,0.1342428435372276,0.10841609187858703,0.1837053877826671,75.98102201290207,0.07789442993658624,1.0
2019-04-23,GM,0.08380950304938128,0.04102696104619352,0.13643908322140857,61.83244832911855,-0.06778813711229081,0.6666666666666666
2019-04-23,HMC,0.059352053210413036,-0.04266476893787918,0.1672788651823269,60.238881438565905,-0.09821123974553325,0.4444444444444444
2019-04-23,NIO,-0.0971962598496956,-0.27368423241516004,0.4948964661619948,41.37152022235285,-0.1118012361040962,0.3333333333333333
2019-04-23,STLA,0.11149652811339905,-0.018642885372171403,0.20710311063020817,68.38068583806009,-0.06381555028019492,0.7777777777777778
2019-04-23,TM,0.0369325429669376,0.009860954829058688,0.14521390459151015,67.98855583304231,-0.05354564007787299,0.8888888888888888
2019-04-23,TSLA,0.013362938910537192,-0.11156756098672149,0.43383601158288143,38.625010983319086,-0.22288741521684852,0.1111111111111111
2019-04-23,VWAGY,0.13388748686582708,0.05287237286822255,0.21947721739363896,68.05618441405872,-0.07975896760597145,0.5555555555555556
2019-04-24,BYDDY,0.0841195003436428,0.16469606593424935,0.48437754536479394,54.29240147426976,-0.14575784939602798,0.3333333333333333
2019-04-24,F,0.10999168320196184,0.14237029592978612,0.16255980434554895,78.57298861826206,0.04179743781291845,1.0
2019-04-24,GM,0.07729856472769647,0.04301058712636063,0.13856971373332785,58.87236380379959,-0.10498478598129202,0.4444444444444444
2019-04-24,HMC,0.015407121508571597,-0.06680371929899154,0.19778760105876037,40.255516966345034,-0.07731209561562813,0.5555555555555556
2019-04-24,NIO,0.008064508376086854,-0.2503748211681953,0.44316521465227293,51.77226079050625,-0.18999996185302737,0.2222222222222222
2019-04-24,STLA,0.08937514145377912,-0.029632036562184605,0.220506367267583,55.147127616758794,-0.0651682550680256,0.7777777777777778
2019-04-24,TM,0.009115551698318347,0.003265912367176549,0.1550554934415274,50.38103273284081,-0.04524734225708871,0.8888888888888888
2019-04-24,TSLA,-0.034021779546202446,-0.1272690871292389,0.42738284285394423,32.92530551430828,-0.25489053982038357,0.1111111111111111
2019-04-24,VWAGY,0.12092018861705389,0.033830180205163485,0.23380439379975398,54.267043704321026,-0.07257062141651127,0.6666666666666666
2019-04-25,BYDDY,0.10927152399306261,0.14334465172331656,0.4568565612037092,44.61677591399233,-0.1492536097493714,0.3333333333333333
2019-04-25,F,0.10798129700072812,0.10926826789935684,0.16574354036889258,60.329229293465026,0.04787243885639092,1.0
2019-04-25,GM,0.06828710113484937,0.026725713140977048,0.14984722829274338,45.06782374458331,-0.10176443435179983,0.4444444444444444
2019-04-25,HMC,0.022459201627707648,-0.059679947191358274,0.1972206679902297,42.636371450595824,-0.08966498434894676,0.5555555555555556
2019-04-25,NIO,-0.016064241646516764,-0.2939481188808618,0.4489953812412075,46.208415064984,-0.19795918565946335,0.2222222222222222
2019-04-25,STLA,0.06436919987838463,-0.03581435528126642,0.2166611071587681,51.46921680519069,-0.08193779619455455,0.6666666666666666
2019-04-25,TM,0.017846733088525024,0.007524291747411871,0.1532119622209726,52.516241006726446,-0.0464324365731793,0.8888888888888888
2019-04-25,TSLA,-0.0989702795282742,-0.1675183401797118,0.43803809213563655,24.238180102087938,-0.21055605723940585,0.1111111111111111
2019-04-25,VWAGY,0.10509972548039115,0.03554803904981463,0.24386459206363204,46.949724311474725,-0.07632157959272545,0.7777777777777778
2019-04-26,BYDDY,0.12354888748887505,0.16408919782857811,0.4564364279103026,48.67595674895836,-0.1483395884379053,0.3333333333333333
2019-04-26,F,0.2060435617076577,0.21435165281128343,0.3984937083720653,84.69313655507864,-0.055715274937713444,0.8888888888888888
2019-04-26,GM,0.07069619639639835,0.025167453548542884,0.15185933517618286,56.15300643078992,-0.1149194299499594,0.4444444444444444
2019-04-26,HMC,0.024908409818994892,-0.06077471634572218,0.198046920511138,48.19469360997339,-0.09077925482849947,0.5555555555555556
2019-04-26,NIO,-0.01796410149226224,-0.3404825668719368,0.44867813483149516,47.510175220998256,-0.215447187959513,0.1111111111111111
2019-04-26,STLA,0.09726867679399231,-0.048648190055873175,0.19858294282055805,57.58864515419995,-0.08224050048499454,0.6666666666666666
2019-04-26,TM,0.03821273591894103,0.0047138943659159604,0.13933781252079805,55.57590317974648,-0.04101281565700543,1.0
2019-04-26,TSLA,-0.1560548751216181,-0.2384623232095049,0.4605847604738437,18.024539351823293,-0.18929145878044418,0.2222222222222222
2019-04-26,VWAGY,0.10394041489804451,0.026247472573907915,0.24406143495597682,47.57703986814412,-0.060929794920399405,0.7777777777777778
2019-04-29,BYDDY,0.11774465296794734,0.14140590518232576,0.45773607959924173,46.82792291347963,-0.10979228323170798,0.4444444444444444
2019-04-29,F,0.19425497676423853,0.19154069845957156,0.40277068758419793,79.66279568572456,-0.05232540267448238,0.7777777777777778
2019-04-29,GM,0.07843667574219793,0.035547529944279566,0.152523015611713,61.36169056256207,-0.12896787390652797,0.3333333333333333
2019-04-29,HMC,0.030916402155254152,-0.061330992186936384,0.19675504315233128,49.009097674778076,-0.10389136195610571,0.5555555555555556
2019-04-29,NIO,-0.023529389765297948,-0.3680203113262499,0.44598481425956876,51.567352676629746,-0.1967871516706966,0.2222222222222222
2019-04-29,STLA,0.09357411340350263,-0.0563872119651706,0.19924797972226055,57.58864515419995,-0.015819170245213177,1.0
2019-04-29,TM,0.04905951531924102,0.005196068798600351,0.13348508811163717,56.98895413867713,-0.035619073210573116,0.8888888888888888
2019-04-29,TSLA,-0.13717575550388594,-0.21350404295839576,0.4753348862320511,28.711503200646987,-0.21853644815608742,0.1111111111111111
2019-04-29,VWAGY,0.10357146311832355,0.03177899447312016,0.24401515805421722,51.908385004043254,-0.0628324826938157,0.6666666666666666
2019-04-30,BYDDY,0.10170915525485547,0.13685996336470319,0.4551154234602856,48.75229645747855,-0.11078289264254104,0.3333333333333333
2019-04-30,F,0.18236593869195006,0.2176200502617065,0.3998302744348107,81.49470265954218,-0.07081331125989154,0.6666666666666666
2019-04-30,GM,0.03151491875218926,0.01435162039922111,0.17767923628960208,42.60419631274848,-0.10680365798802183,0.4444444444444444
2019-04-30,HMC,0.0,-0.0351923448022885,0.1741195079075947,45.69361949180006,-0.09824298446065804,0.5555555555555556
2019-04-30,NIO,-0.06909791379626262,-0.3860759688501,0.44636053937824,43.216363746397654,-0.2556701100864629,0.1111111111111111
2019-04-30,STLA,0.05803642915969154,-0.06034512558254934,0.1857737076326046,51.27625158001047,-0.02533787627947115,1.0
2019-04-30,TM,0.031030907043845923,0.013114600616876304,0.12444183528396828,54.76724825646154,-0.03276679055710208,0.8888888888888888
2019-04-30,TSLA,-0.17459713873972127,-0.23548246831852926,0.4510436592050567,26.932280767652486,-0.20457499954601688,0.2222222222222222
2019-04-30,VWAGY,0.07241424267461705,0.02435528951466215,0.2318377592703288,50.204188173858974,-0.06741766318754039,0.7777777777777778
2019-05-01,BYDDY,0.07980879071041569,0.1209609357440733,0.45234622282440134,48.415281352846065,-0.12121196985471405,0.3333333333333333
2019-05-01,F,0.16151365948674035,0.20290116775080302,0.40782717247720884,72.7680502619506,-0.054368808156634696,0.7777777777777778
2019-05-01,GM,0.024861137503904285,0.005254452240680996,0.1792902033364963,39.94577032936685,-0.10141938849864596,0.4444444444444444
2019-05-01,HMC,-0.00964287394799812,-0.016762249825711284,0.1746435271697522,41.38647892247454,-0.09159758327402046,0.5555555555555556
2019-05-01,NIO,-0.13172542778000274,-0.40382167067584473,0.4365675804604794,34.73000784469551,-0.3076922802608463,0.1111111111111111
2019-05-01,STLA,0.024650144440577115,-0.07709691086700743,0.1995001176972206,37.80235034643908,-0.016339445212649295,1.0
2019-05-01,TM,0.018814491529887345,0.00016264168451063377,0.1254537315497796,47.80451948528816,-0.025788932797870756,0.8888888888888888
2019-05-01,TSLA,-0.1814397286691759,-0.25210135093246366,0.45252320691408554,24.038691347469765,-0.19567539414560697,0.2222222222222222
2019-05-01,VWAGY,0.043272109646509405,0.023255837553578518,0.2388868041892659,41.09561593793478,-0.05519331329136734,0.6666666666666666
2019-05-02,BYDDY,0.0636294448432766,0.10260580547503984,0.45032536250109856,48.82348129088593,-0.14327942793820858,0.3333333333333333
2019-05-02,F,0.1506991870352854,0.20067249660087327,0.40751222154808814,73.63675165563131,-0.07930366307994641,0.7777777777777778
2019-05-02,GM,-0.0036467673822988544,-0.017058311187399755,0.1779587249718454,33.8526017154215,-0.1283661393160408,0.4444444444444444
2019-05-02,HMC,-0.01279322670903682,-0.001284298678950302,0.17369211833176515,43.31324219152268,-0.11411097469250975,0.5555555555555556
2019-05-02,NIO,-0.1111111410443919,-0.40101526375085184,0.438653294476207,38.03360885827079,-0.3538135407009325,0.1111111111111111
2019-05-02,STLA,0.023898664322787644,-0.09137873031998867,0.19973728380777458,35.70692509551738,-0.0699013768529334,0.8888888888888888
2019-05-02,TM,0.012554640246669191,-0.007127234965425444,0.12572044480059233,44.62773270202999,-0.04086787356910859,1.0
